 "tags","is_answered","view_count","answer_count","score","last_activity_date","creation_date","last_edit_date","question_id","content_license","link","title","body","code"
"['python'; 'tkinter']","True","36586","5","93","1639906481","1303595979","1611349466","5767228","CC BY-SA 4.0","https://stackoverflow.com/questions/5767228/why-is-the-command-bound-to-a-button-or-event-executed-when-declared","Why is the command bound to a Button or event executed when declared?","My code is:from Tkinter import *admin = Tk()def button(an):    print an    print 'het'b = Button(admin text='as' command=button('hey'))b.pack()mainloop()The button doesn't work it prints 'hey' and 'het' once without my command and then when I press the button nothing happens.","[<code>fromTkinterimport*admin=Tk()defbutton(an):printanprint'het'b=Button(admintext='as'command=button('hey'))b.pack()mainloop()</code>]"
"['python'; 'pandas'; 'dataframe']","True","4811046","13","2960","1648468797","1371058925","1648468797","17071871","CC BY-SA 4.0","https://stackoverflow.com/questions/17071871/how-do-i-select-rows-from-a-dataframe-based-on-column-values","How do I select rows from a DataFrame based on column values?","How can I select rows from a DataFrame based on values in some column in Pandas?In SQL I would use:SELECT *FROM tableWHERE column_name = some_value","[<code>DataFrame</code><code>SELECT*FROMtableWHEREcolumn_name=some_value</code>]"
"['python'; 'selenium'; 'selenium-webdriver'; 'webdriverwait'; 'expected-condition']","True","100240","4","59","1635812057","1575236173","1612651823","59130200","CC BY-SA 4.0","https://stackoverflow.com/questions/59130200/selenium-wait-until-element-is-present-visible-and-interactable","Selenium - wait until element is present visible and interactable","I have a Selenium script (Python) that clicks a reply button to make the class anonemail appear. The time it takes for the class anonemail to appear varies. Because of that I have to use sleep until the element has appeared.I want to wait until the class has appeared instead of using sleep. I have heard about wait commands but I don't know how to use them.This is what I have thus far:browser.find_element_by_css_selector(.reply-button).click()sleep(5)email=browser.find_element_by_css_selector(.anonemail).get_attribute(value)","[<code>browser.find_element_by_css_selector(.reply-button).click()sleep(5)email=browser.find_element_by_css_selector(.anonemail).get_attribute(value)</code>]"
"['python'; 'shell'; 'terminal'; 'subprocess'; 'command']","True","3987504","63","5642","1648546236","1221701730","1648546236","89228","CC BY-SA 4.0","https://stackoverflow.com/questions/89228/how-do-i-execute-a-program-or-call-a-system-command","How do I execute a program or call a system command?","How do I call an external command within Python as if I'd typed it in a shell or command prompt?","[]"
"['python'; 'boolean'; 'boolean-expression']","True","32951","6","139","1645770103","1384523134","1643755986","20002503","CC BY-SA 4.0","https://stackoverflow.com/questions/20002503/why-does-a-x-or-y-or-z-always-evaluate-to-true","Why does a == x or y or z always evaluate to True?","I am writing a security system that denies access to unauthorized users.name = input(Hello. Please enter your name: )if name == Kevin or Jon or Inbar:    print(Access granted.)else:    print(Access denied.)It grants access to authorized users as expected but it also lets in unauthorized users!Hello. Please enter your name: BobAccess granted.Why does this occur? I've plainly stated to only grant access when name equals Kevin Jon or Inbar. I have also tried the opposite logic if Kevin or Jon or Inbar == name but the result is the same.Note: this question is intended as the canonical duplicate target of this very common problem. There is another popular question How to test multiple variables for equality against a single value? that has the same fundamental problem but the comparison targets are reversed. This question should not be closed as a duplicate of that one as this problem is encountered by newcomers to Python who might have difficulties applying the knowledge from the reversed question to their problem.","[<code>name=input(Hello.Pleaseenteryourname:)ifname==KevinorJonorInbar:print(Accessgranted.)else:print(Accessdenied.)</code><code>Hello.Pleaseenteryourname:BobAccessgranted.</code><code>name</code><code>ifKevinorJonorInbar==name</code>]"
"['python'; 'user-interface'; 'tkinter']","True","114123","4","70","1628935931","1247111336","1560450849","1101750","CC BY-SA 4.0","https://stackoverflow.com/questions/1101750/tkinter-attributeerror-nonetype-object-has-no-attribute-attribute-name","Tkinter: AttributeError: NoneType object has no attribute <attribute name>","I've created this simple GUI:from tkinter import *root = Tk()def grabText(event):    print(entryBox.get())    entryBox = Entry(root width=60).grid(row=2 column=1 sticky=W)grabBtn = Button(root text=Grab)grabBtn.grid(row=8 column=1)grabBtn.bind('<Button-1>' grabText)root.mainloop()I get the UI up and running. When I click on the Grab button I get the following error on the console:C:\Python> python.exe myFiles\testBed.pyException in Tkinter callbackTraceback (most recent call last):  File C:\Python\lib\lib-tk\Tkinter.py line 1403 in __call__    return self.func(*args)  File myFiles\testBed.py line 10 in grabText    if entryBox.get().strip()==:AttributeError: 'NoneType' object has no attribute 'get'Why is entryBox set to None?","[<code>fromtkinterimport*root=Tk()defgrabText(event):print(entryBox.get())entryBox=Entry(rootwidth=60).grid(row=2column=1sticky=W)grabBtn=Button(roottext=Grab)grabBtn.grid(row=8column=1)grabBtn.bind('&ltButton-1'grabText)root.mainloop()</code><code>Grab</code><code>C:\Pythonpython.exemyFiles\testBed.pyExceptioninTkintercallbackTraceback(mostrecentcalllast):FileC:\Python\lib\lib-tk\Tkinter.pyline1403in__call__returnself.func(*args)FilemyFiles\testBed.pyline10ingrabTextifentryBox.get().strip()==:AttributeError:'NoneType'objecthasnoattribute'get'</code><code>entryBox</code><code>None</code>]"
"['python'; 'sorting'; 'dictionary']","True","4282908","34","3417","1633604175","1236214145","1553122251","613183","CC BY-SA 4.0","https://stackoverflow.com/questions/613183/how-do-i-sort-a-dictionary-by-value","How do I sort a dictionary by value?","I have a dictionary of values read from two fields in a database: a string field and a numeric field. The string field is unique so that is the key of the dictionary.I can sort on the keys but how can I sort based on the values?Note: I have read Stack Overflow question here How do I sort a list of dictionaries by a value of the dictionary? and probably could change my code to have a list of dictionaries but since I do not really need a list of dictionaries I wanted to know if there is a simpler solution to sort either in ascending or descending order.","[]"
"['python'; 'iterator'; 'generator'; 'yield'; 'coroutine']","True","2864324","47","11948","1647240595","1224800471","1633986420","231767","CC BY-SA 4.0","https://stackoverflow.com/questions/231767/what-does-the-yield-keyword-do","What does the yield keyword do?","What is the use of the yield keyword in Python? What does it do?For example I'm trying to understand this code1:def _get_child_candidates(self distance min_dist max_dist):    if self._leftchild and distance - max_dist < self._median:        yield self._leftchild    if self._rightchild and distance + max_dist >= self._median:        yield self._rightchild  And this is the caller:result candidates = [] [self]while candidates:    node = candidates.pop()    distance = node._get_dist(obj)    if distance <= max_dist and distance >= min_dist:        result.extend(node._values)    candidates.extend(node._get_child_candidates(distance min_dist max_dist))return resultWhat happens when the method _get_child_candidates is called?Is a list returned? A single element? Is it called again? When will subsequent calls stop?1. This piece of code was written by Jochen Schulz (jrschulz) who made a great Python library for metric spaces. This is the link to the complete source: Module mspace.","[<code>yield</code><code>def_get_child_candidates(selfdistancemin_distmax_dist):ifself._leftchildanddistance-max_dist&ltself._median:yieldself._leftchildifself._rightchildanddistance+max_dist=self._median:yieldself._rightchild</code><code>resultcandidates=[][self]whilecandidates:node=candidates.pop()distance=node._get_dist(obj)ifdistance&lt=max_distanddistance=min_dist:result.extend(node._values)candidates.extend(node._get_child_candidates(distancemin_distmax_dist))returnresult</code><code>_get_child_candidates</code>]"
"['python'; 'list'; 'optimization'; 'nested-lists'; 'flatten']","True","179268","48","508","1632921911","1264716942","1575320922","2158395","CC BY-SA 4.0","https://stackoverflow.com/questions/2158395/flatten-an-irregular-list-of-lists","Flatten an irregular list of lists","Yes I know this subject has been covered before (here here here here) but as far as I know all solutions except for one fail on a list like this:L = [[[1 2 3] [4 5]] 6]Where the desired output is[1 2 3 4 5 6]Or perhaps even better an iterator. The only solution I saw that works for an arbitrary nesting is found in this question:def flatten(x):    result = []    for el in x:        if hasattr(el __iter__) and not isinstance(el basestring):            result.extend(flatten(el))        else:            result.append(el)    return resultflatten(L)Is this the best model? Did I overlook something? Any problems?","[<code>L=[[[123][45]]6]</code><code>[123456]</code><code>defflatten(x):result=[]forelinx:ifhasattr(el__iter__)andnotisinstance(elbasestring):result.extend(flatten(el))else:result.append(el)returnresultflatten(L)</code>]"
"['python'; 'list'; 'for-loop'; 'iterator']","True","991914","7","1119","1644266103","1257197184","1601238795","1663807","CC BY-SA 4.0","https://stackoverflow.com/questions/1663807/how-to-iterate-through-two-lists-in-parallel","How to iterate through two lists in parallel?","I have two iterables in Python and I want to go over them in pairs:foo = (1 2 3)bar = (4 5 6)for (f b) in some_iterator(foo bar):    print(f:  f ; b:  b)It should result in:f: 1; b: 4f: 2; b: 5f: 3; b: 6One way to do it is to iterate over the indices:for i in range(len(foo)):    print(f:  foo[i] ; b:  bar[i])But that seems somewhat unpythonic to me. Is there a better way to do it?","[<code>foo=(123)bar=(456)for(fb)insome_iterator(foobar):print(f:fb:b)</code><code>f:1b:4f:2b:5f:3b:6</code><code>foriinrange(len(foo)):print(f:foo[i]b:bar[i])</code>]"
"['python'; 'selenium'; 'web-scraping'; 'webdriverwait'; 'expected-condition']","True","9891","1","11","1574162700","1523450596","1574162700","49775502","CC BY-SA 4.0","https://stackoverflow.com/questions/49775502/webdriverwait-not-working-as-expected","WebDriverWait not working as expected","I am working with selenium to scrape some data.There is button on the page that I am clicking say custom_cols. This button opens up a window for me where I can select my columns. This new window sometimes takes some time to open (around 5 seconds). So to handle this I have used WebDriverWait with delay as 20 seconds. But some times it fails to select find elements on new window even if the element is visible. This happens only once in ten times for rest of time it works properly.I have used same function(WebDriverWait) on other places also and it is works as expected. I mean it waits till the elements gets visible and then clicks it at the moment it finds it.My question is why elements on new window is not visible even though I am waiting for element to get visible. To add here I have tried to increase delay time but still I get that error once in a while.My code is here def wait_for_elem_xpath(self delay = None xpath = ):    if delay is None:        delay = self.delay    try:        myElem = WebDriverWait(self.browser delay).until(EC.presence_of_element_located((By.XPATH  xpath)))    except TimeoutException:        print (xpath: Loading took too much time!)    return myElemselect_all_performance = '//*[@id=mks]/body/div[7]/div[2]/div/div/div/div/div[2]/div/div[2]/div[2]/div/div[1]/div[1]/section/header/div'self.wait_for_elem_xpath(xpath = select_all_performance).click()","[<code>WebDriverWait</code><code>defwait_for_elem_xpath(selfdelay=Nonexpath=):ifdelayisNone:delay=self.delaytry:myElem=WebDriverWait(self.browserdelay).until(EC.presence_of_element_located((By.XPATHxpath)))exceptTimeoutException:print(xpath:Loadingtooktoomuchtime!)returnmyElemselect_all_performance='//*[@id=mks]/body/div[7]/div[2]/div/div/div/div/div[2]/div/div[2]/div[2]/div/div[1]/div[1]/section/header/div'self.wait_for_elem_xpath(xpath=select_all_performance).click()</code>]"
"['python'; 'eval']","True","58842","8","164","1613643756","1259760847","1498316131","1832940","CC BY-SA 3.0","https://stackoverflow.com/questions/1832940/why-is-using-eval-a-bad-practice","Why is using 'eval' a bad practice?","I am using the following class to easily store data of my songs.class Song:    The class to store the details of each song    attsToStore=('Name' 'Artist' 'Album' 'Genre' 'Location')    def __init__(self):        for att in self.attsToStore:            exec 'self.%s=None'%(att.lower()) in locals()    def setDetail(self key val):        if key in self.attsToStore:            exec 'self.%s=val'%(key.lower()) in locals()I feel that this is just much more extensible than writing out an if/else block. However eval seems to be considered a bad practice and unsafe to use. If so can anyone explain to me why and show me a better way of defining the above class?","[<code>classSong:TheclasstostorethedetailsofeachsongattsToStore=('Name''Artist''Album''Genre''Location')def__init__(self):forattinself.attsToStore:exec'self.%s=None'%(att.lower())inlocals()defsetDetail(selfkeyval):ifkeyinself.attsToStore:exec'self.%s=val'%(key.lower())inlocals()</code><code>if/else</code><code>eval</code>]"
